file_number,message_id,title,author,author_link,author_id
199853,message #637777,LabelProvider in the AbstractDeclarativeSemanticModelTransformer,Lorenzo Bettini,index.php?t=usrinfo&id=31021&,31021
199854,message #637780,P2 Update and Equinox Configuration Admin,Eclipse User,/donate,0
199855,message #637783,Back reading forum,Scott Lewis,index.php?t=usrinfo&id=10749&,10749
199856,message #637784,Code Snap in Editor Window,Cory O,index.php?t=usrinfo&id=99734&,99734
199857,message #637789,why is not JFace based on generics?,Luca Ferrari,index.php?t=usrinfo&id=72578&,72578
199858,message #637791,Parsing Arrays,No real name,index.php?t=usrinfo&id=93374&,93374
199859,message #637793,Problem Starting glassfish server,Bill ,index.php?t=usrinfo&id=99738&,99738
199860,message #637794,Eclipse DSF - Multi-Process debugging,Vidya ,index.php?t=usrinfo&id=99720&,99720
199861,message #637798,How can I get three IDEs into one?,prc322 ,index.php?t=usrinfo&id=99743&,99743
199862,message #637799,BTGN editor,carolyn ,index.php?t=usrinfo&id=99742&,99742
199863,message #637800,Retrieve Column Index,Jim,index.php?t=usrinfo&id=58395&,58395
199864,message #637803,Preserve attribute order in XSD to Ecore import,Jason Barkanic,index.php?t=usrinfo&id=71547&,71547
199865,message #637804,Different builds using Buckminster 3.5 and 3.6,Alex Kravets,index.php?t=usrinfo&id=71572&,71572
199866,message #637806,materialization and maven repository,Pieter,index.php?t=usrinfo&id=99746&,99746
199867,message #637807,how do I modify org.eclipse.ui.workbench plugin,tom ,index.php?t=usrinfo&id=91799&,91799
199868,message #637812,How to Install Eclipse on Fedora 12 (64bit),Val Eckertson,index.php?t=usrinfo&id=99748&,99748
199869,message #637813,How to Crop/Trim Image/ImageData,Jonah Bron,index.php?t=usrinfo&id=96703&,96703
199870,message #637816,Mylyn Dependency?,Ryan O'Meara,index.php?t=usrinfo&id=66803&,66803
199871,message #637818,Java and Eclipse developer looking for a job,feynmangeek,index.php?t=usrinfo&id=15817&,15817
199872,message #637819,A to Z Programming,James Musser,index.php?t=usrinfo&id=99755&,99755
199873,message #637820,Error msg: No command output when running,Curtis Chou,index.php?t=usrinfo&id=99758&,99758
199874,message #637825,"Are Committers, Committed?",jack ,index.php?t=usrinfo&id=87018&,87018
199875,message #637826,Git Repository,Werner Keil,index.php?t=usrinfo&id=36613&,36613
199876,message #637830,Trying to set multiple source folders in Java facet,Kent Rancourt,index.php?t=usrinfo&id=99765&,99765
199877,message #637831,Trying to set multiple source folders in Java facet,Kent Rancourt,index.php?t=usrinfo&id=99765&,99765
199878,message #637832,Trying to set multiple source folders in Java facet,Kent Rancourt,index.php?t=usrinfo&id=99765&,99765
199879,message #637833,Trying to set multiple source folders in Java facet,Kent Rancourt,index.php?t=usrinfo&id=99765&,99765
199880,message #637841,How to set xtextEditor readonly.,nma,index.php?t=usrinfo&id=66855&,66855
199881,message #637850,[ATL] ATL Compiler version in ATL 3.0.0,Marc Gil,index.php?t=usrinfo&id=54385&,54385
199882,message #637854,cvs update plugin,vicky ,index.php?t=usrinfo&id=95057&,95057
199883,message #637856,Buckminster does not replace aboutInfo in product,Bjoern Berg,index.php?t=usrinfo&id=69057&,69057
199884,message #637861,Hello Everyone,marimethod,index.php?t=usrinfo&id=99778&,99778
199885,message #637862,URL Recorder and PHP Projekt,Frank N. Furter,index.php?t=usrinfo&id=99775&,99775
199886,message #637863,PDE Headless build,Florin Missing name,index.php?t=usrinfo&id=99777&,99777
199887,message #637864,Developing plugins for older versions of Eclipse,oinkl,index.php?t=usrinfo&id=93978&,93978
199888,message #637867,How to exclude widget from parent's size calculation,Graeme ,index.php?t=usrinfo&id=99781&,99781
199889,message #637868,xText syntax,Volodymyr Gryshko,index.php?t=usrinfo&id=64649&,64649
199890,message #637869,[Acceleo] Problems with Real division,miguel ,index.php?t=usrinfo&id=99704&,99704
199891,message #637878,UUID Error,tenor ,index.php?t=usrinfo&id=96676&,96676
199892,message #637882,how to organize dependent features,nick tan,index.php?t=usrinfo&id=33311&,33311
199893,message #637886,JBoss Hibernate plugin not working,sonx ,index.php?t=usrinfo&id=99786&,99786
199894,message #637894,Subscribe to marker/decoration service in navigator,Alain Artouste,index.php?t=usrinfo&id=97640&,97640
199895,message #637896,Unable to access Helios update site from eclipse 64bit on Win7,Frank,index.php?t=usrinfo&id=90257&,90257
199896,message #637900,Exception when saving xtext file.,Volodymyr Gryshko,index.php?t=usrinfo&id=64649&,64649
199897,message #637908,Newline Character not treated as a whitespace in file compare,Amardeep ,index.php?t=usrinfo&id=99794&,99794
199898,message #637909,Project set File generation,Remi Schnekenburger,index.php?t=usrinfo&id=54015&,54015
199899,message #637914,Initialization Problems with OSEE 0.9.4,Rem,index.php?t=usrinfo&id=99788&,99788
199900,message #637915,Using of OSEE 0.9.4 with Derby,Rem,index.php?t=usrinfo&id=99788&,99788
199901,message #637917,OSEE 0.9.4 with Derby,Rem,index.php?t=usrinfo&id=99788&,99788
199903,message #637925,How do i integrate birt report with java,R.Murali Missing name,index.php?t=usrinfo&id=99090&,99090
199904,message #637931,All text files modified?,Jochen Wiedmann,index.php?t=usrinfo&id=10458&,10458
199905,message #637933,Inherit from GCC eclipse toolchain,sebastien61,index.php?t=usrinfo&id=77062&,77062
199906,message #637934,File icons and problem marker decorators,daisydale85,index.php?t=usrinfo&id=92104&,92104
199907,message #637937,how to get latest UI data after sorting the tableViewer or moving one column,Ping Luo,index.php?t=usrinfo&id=76210&,76210
199908,message #637938,javascript file creation/editor,Dave Rickenbach,index.php?t=usrinfo&id=99801&,99801
199909,message #637945,NoClassDefFoundError starting org.eclipse.equinox.registry,Robert Onslow,index.php?t=usrinfo&id=5400&,5400
199910,message #637953,Adding button to RCP application,No real name,index.php?t=usrinfo&id=99809&,99809
199911,message #637956,Show jarred content using internal browser,Stephan Herrmann,index.php?t=usrinfo&id=9681&,9681
199912,message #637961,[ATL] ATL Transformation launch manually sucess. programmatically no sucess,J.Teutsch ,index.php?t=usrinfo&id=98792&,98792
199913,message #637967,Dynamic report::how to display report output in a frameset,bhanu prakash,index.php?t=usrinfo&id=61380&,61380
199914,message #637976,Thread-safety and org.eclipse.core.runtime.preferences,Daniel KrÃ¼gler,index.php?t=usrinfo&id=11791&,11791
199915,message #637977,Merging source,Richard Mittleman,index.php?t=usrinfo&id=82841&,82841
199916,message #637979,Headless build problem,Thomas Köhler,index.php?t=usrinfo&id=99807&,99807
199917,message #637981,OSEE 0.9.4 with Derby,Rem,index.php?t=usrinfo&id=99788&,99788
199918,message #637993,insert automatic space before a token,Maria,index.php?t=usrinfo&id=97072&,97072
199920,message #638002,Multiple views on the same model,Michael Zeising,index.php?t=usrinfo&id=76782&,76782
199921,message #638004,Concrete models and VTCL transformations,annie 84,index.php?t=usrinfo&id=71836&,71836
199923,message #638009,Galileo/Helios UML profile conflict.,Mohamed Mussa,index.php?t=usrinfo&id=92252&,92252
199925,message #638012,[acceleo] How can I generate code automatically as a dependency on the target project?,Glenview Jeff,index.php?t=usrinfo&id=92904&,92904
199926,message #638016,DSF api Question,Zhiyanan ,index.php?t=usrinfo&id=99821&,99821
199927,message #638017,[JSP Component] Help with generation plugin,Toñi Reina,index.php?t=usrinfo&id=42527&,42527
199929,message #638022,[buckminster-dev] Newbie to Buckminster,Eclipse User,/donate,0
199931,message #638032,Load classes in user project,Fernando Gonz,index.php?t=usrinfo&id=98107&,98107
199932,message #638034,Explicitly storing default values in XML resources,Stefan Winkler,index.php?t=usrinfo&id=45335&,45335
199933,message #638036,Scaling Multiple Bar Charts,Greg Clemenson,index.php?t=usrinfo&id=99828&,99828
199934,message #638037,Cant create data engine.,James Mising name,index.php?t=usrinfo&id=99830&,99830
199935,message #638038,Observe .ecore changes made via ecorediag (ecoretools editor),Dan Pollitt,index.php?t=usrinfo&id=86895&,86895
199936,message #638041,Wrong dependency on weaving in org.eclipse.persistence.osgi-2.1.*.pom,Alex Ka,index.php?t=usrinfo&id=91250&,91250
199937,message #638043,Implement dynamic splash screen,ash,index.php?t=usrinfo&id=90864&,90864
199938,message #638047,Filtering out Run and Debug using Activities,Joey Mink,index.php?t=usrinfo&id=66882&,66882
199939,message #638051,Unable to update index for central|http://repo1.maven.org/maven2,Rahul ,index.php?t=usrinfo&id=99835&,99835
199940,message #638053,eclipse SCA tools vs IBM sca tools,nouramin ,index.php?t=usrinfo&id=93251&,93251
199941,message #638059,Browser local html with ESWT,Felipe,index.php?t=usrinfo&id=99838&,99838
199942,message #638060,Equinox Weaving with @Aspect,Eric Jain,index.php?t=usrinfo&id=651&,651
199943,message #638064,Available for ultra-short contract in Silicon Valley,Eugene Ostroukhov,index.php?t=usrinfo&id=41451&,41451
199944,message #638067,Performance,Jesus   Luna Quiroga,index.php?t=usrinfo&id=27711&,27711
199945,message #638070,Access EMF generated classes from JEE remote client,Patrick,index.php?t=usrinfo&id=91605&,91605
199946,message #638073,Error Loading Android SDK Platforms and Tools,No real name,index.php?t=usrinfo&id=99747&,99747
199947,message #638088,How to make eclipse use C++ compiler,No real name,index.php?t=usrinfo&id=99845&,99845
199948,message #638092,[buckminster-dev] Hoe to provide the rmap file in file to the headless build command?,Gabriel Petrovay,index.php?t=usrinfo&id=36583&,36583
199949,message #638093,eclipse memory setting,fachhoch Mising name,index.php?t=usrinfo&id=70338&,70338
199950,message #638094,Install of feature patch doesn't deploy plugin,Pierre Padovani,index.php?t=usrinfo&id=23802&,23802
199951,message #638101,useradmin bundle is missing manifest property,Wim Jongman,index.php?t=usrinfo&id=19587&,19587
199952,message #638103,No Source folder,No real name,index.php?t=usrinfo&id=99850&,99850
199953,message #638104,[Patch] Exclude /org.eclipse.epsilon.workflow/bin from runtime Eclipse application classpath,Antonio Garcia-Dominguez,index.php?t=usrinfo&id=67398&,67398
199954,message #638111,Hot deployment functionality for maven EARs not working in latest versions.,No real name,index.php?t=usrinfo&id=99347&,99347
199955,message #638112,[ATL] Query and Library,Nio ,index.php?t=usrinfo&id=97914&,97914
199956,message #638115,Test cross-references,Dénes Harmath,index.php?t=usrinfo&id=53935&,53935
199957,message #638120,(Acceleo) Acceleo Evaluation Exception,Rich Weiskopf,index.php?t=usrinfo&id=67987&,67987
199958,message #638124,Keybinding conflicts ALT+SHIFT+L,Oliver Mannion,index.php?t=usrinfo&id=95151&,95151
199959,message #638125,Ecore Model,vaibhav ,index.php?t=usrinfo&id=94592&,94592
199960,message #638126,Ecore Model,vaibhav ,index.php?t=usrinfo&id=94592&,94592
199961,message #638128,[ATL] Stereotype Transformation,Pejman ,index.php?t=usrinfo&id=86022&,86022
199962,message #638131,"Scrapbook giving ""source not found"" error",xkanuk,index.php?t=usrinfo&id=99858&,99858
199963,message #638132,Importing Project,stoucha ,index.php?t=usrinfo&id=99659&,99659
199964,message #638136,links created with EWL is not appearing in diagram,Abhijit Gurav,index.php?t=usrinfo&id=99263&,99263
199965,message #638137,How do I know a view is moved?,tom ,index.php?t=usrinfo&id=91799&,91799
199966,message #638144,Import External C++ Library[noob],Ethan Wessel,index.php?t=usrinfo&id=85484&,85484
199967,message #638145,SWTBot tab title * mark,benhu Missing name,index.php?t=usrinfo&id=98430&,98430
199968,message #638149,Question regarding lexer and IDValueConverter,Eclipse User,/donate,0
199969,message #638153,Conditionally showing draft figure?,Mika Tapanainen,index.php?t=usrinfo&id=89762&,89762
199970,message #638156,The scope of breakpoints,xingyun,index.php?t=usrinfo&id=55002&,55002
199971,message #638162,em.persist trigger duplicate insertion,Edmondo,index.php?t=usrinfo&id=98912&,98912
199972,message #638164,struts in Eclipse Helios,Sandesh K R,index.php?t=usrinfo&id=99883&,99883
199973,message #638165,How to do struts in Eclipse Helios?,Sandesh K R,index.php?t=usrinfo&id=99883&,99883
199974,message #638172,The user operation is waiting for background work to complete?!,No real name,index.php?t=usrinfo&id=99893&,99893
199975,message #638173,How to run a program in swt.Browser using SWT.MOZILLA on Windows and Linux,swgupta ,index.php?t=usrinfo&id=99896&,99896
199976,message #638176,Problem with path to compiler,bamdad Missing name,index.php?t=usrinfo&id=99895&,99895
199977,message #638178,ManyToOne with foreign keys on distinct tables,romeo_j ,index.php?t=usrinfo&id=99887&,99887
199978,message #638179,problems with running a simple tptp,elhanan Maayan,index.php?t=usrinfo&id=71287&,71287
199979,message #638180,[Xtend] Problems with editor's content assist,Ulf Rueegg,index.php?t=usrinfo&id=73314&,73314
199980,message #638188,"Inherit colors in Table (possibly List and Tree, too)",Markus  rüger,index.php?t=usrinfo&id=37295&,37295
199981,message #638189,GTK 2.22.0 (Ubuntu 10.10) Eclipse 3.5.2 performance problem,Francis Upton IV,index.php?t=usrinfo&id=12825&,12825
199982,message #638191,[Xpand] Code Generation Architecture advise,Rafael Angarita,index.php?t=usrinfo&id=99517&,99517
199983,message #638192,Unassigned rule call...,Kai Maschke,index.php?t=usrinfo&id=96007&,96007
199984,message #638194,change settings of Standard Editor in RCP,Crombix ,index.php?t=usrinfo&id=96760&,96760
199985,message #638195,cannot install VE1.4,Santosh ,index.php?t=usrinfo&id=99902&,99902
199986,message #638198,Using UICallback for all Server Operations,David Ellis,index.php?t=usrinfo&id=95174&,95174
199987,message #638199,Web Project with RAP,cenk Mising name,index.php?t=usrinfo&id=63565&,63565
199988,message #638203,Integrate Axis2 Rampart into RCP,moley harey,index.php?t=usrinfo&id=62146&,62146
199989,message #638207,Adding DropAdapter causes Widge is Disposed error,William Koscho,index.php?t=usrinfo&id=83910&,83910
199990,message #638208,Adding DropAdapter causes Widge is Disposed error,William Koscho,index.php?t=usrinfo&id=83910&,83910
199991,message #638209,Adding DropAdapter causes Widge is Disposed error,William Koscho,index.php?t=usrinfo&id=83910&,83910
199992,message #638210,Customizing compartment item labels,Giovanni De Sossi,index.php?t=usrinfo&id=70075&,70075
199993,message #638211,[CDO] eContentAdapter doesn't catch changes on new objects ?,Guillaume P.,index.php?t=usrinfo&id=83696&,83696
199994,message #638212,Paperclips: The import net cannot be resolved,R.Murali Missing name,index.php?t=usrinfo&id=99090&,99090
199995,message #638214,"Browser.setUrl(arg0,arg1,arg2)",No real name,index.php?t=usrinfo&id=99915&,99915
199996,message #638215,OCL Constraint: No two diagram elements have the same name.,Mostafa ElShafei,index.php?t=usrinfo&id=98694&,98694
199997,message #638217,Function names in column one,Guido Flohr,index.php?t=usrinfo&id=99918&,99918
199998,message #638219,oracle jdbc driver TIMESTAMP WITH LOCAL TIME ZONE,dxturner ,index.php?t=usrinfo&id=99916&,99916
199999,message #638223,"PDEBuild on Linux : ""No repository found containing...""",Ponyno ,index.php?t=usrinfo&id=99919&,99919
200000,message #638226,[MTL] Reading Opaque Expressions,Siegfried Nolte,index.php?t=usrinfo&id=67360&,67360
200001,message #638230,problem installing C/C++ Call Graph Visualization,Mohsen Bayat Sarmadi,index.php?t=usrinfo&id=69053&,69053
200002,message #638233,enabling mouse wheel scroll in .Xdefaults,No real name,index.php?t=usrinfo&id=98737&,98737
200003,message #638234,Some widgets don't show dashed border when focusd,Ryan,index.php?t=usrinfo&id=62691&,62691
200004,message #638235,Change textflags for CallHierarchyLabelProvider,Marius Cojocaru,index.php?t=usrinfo&id=99922&,99922
200005,message #638242,default selection listener not called for 'Return' key in a text editor located in a dialog,Jamie ,index.php?t=usrinfo&id=93096&,93096
200006,message #638248,Scoping and the name attribute,Lorenzo Bettini,index.php?t=usrinfo&id=31021&,31021
200007,message #638254,Is it possible to hide file name extensions?,Eclipse User,/donate,0
200008,message #638257,Re: Setting up Eclipse,Russell Bateman,index.php?t=usrinfo&id=52447&,52447
200009,message #638263,Sorted ELists,J.-P. Pellet,index.php?t=usrinfo&id=55369&,55369
200010,message #638273,Equinox p2 Admin UI broken for Helios,Eclipse User,/donate,0
200011,message #638276,EMF Compare into plug-in eclipse,Elizabeta ,index.php?t=usrinfo&id=99926&,99926
200012,message #638277,Re-using eclipse team in an rcp app,Paul Warren,index.php?t=usrinfo&id=56190&,56190
200013,message #638280,Code Recommenders,Wayne Beaton,index.php?t=usrinfo&id=219541&,219541
200014,message #638281,"Win7, Axis2 1.5,  Tomcat 6, Web services",kameetaj ,index.php?t=usrinfo&id=99913&,99913
200015,message #638284,[solved] drawing to a GC through SWT and native code,Christian Sell,index.php?t=usrinfo&id=72133&,72133
200016,message #638288,Problem with OCL Code Gen with org.eclipse.amalgam.examples.dsl.mindmap,Nicholas ,index.php?t=usrinfo&id=81911&,81911
200017,message #638290,Handling files using lob in entity,Arun Joy,index.php?t=usrinfo&id=90597&,90597
200018,message #638294,[JPA] Initializing a persistence unit with information retrieved at runtime,Alexandros Karypidis,index.php?t=usrinfo&id=76560&,76560
200019,message #638299,[Xpand] Using Xpand programmatically,Rafael Angarita,index.php?t=usrinfo&id=99517&,99517
200020,message #638304,Perspective Bar,DANIEL ,index.php?t=usrinfo&id=99932&,99932
200021,message #638306,Command line RCP,Frank Benoit,index.php?t=usrinfo&id=46472&,46472
200022,message #638309,Not finding persistence.xml from linked resource,Larry ,index.php?t=usrinfo&id=72992&,72992
200023,message #638310,how to access classes that extends other classes,Paulo Del Aguila,index.php?t=usrinfo&id=98023&,98023
200024,message #638313,[EMF: Answered] How to create a container of references,Glenview Jeff,index.php?t=usrinfo&id=92904&,92904
200025,message #638318,CVS in Eclipse Video Tutorial,Mary Burch,index.php?t=usrinfo&id=99936&,99936
200026,message #638319,How to calculate sum of all childs in a group plus the parent data set,Eclipse User,/donate,0
200027,message #638320,"Where are ""vendor filter"" in Driver Definition (in Helios) ?",SylvainR,index.php?t=usrinfo&id=99937&,99937
200028,message #638325,Question regarding FacetsSelectionDialog,Konstantin Komissarchik,index.php?t=usrinfo&id=17468&,17468
200029,message #638326,Bundling JRE with my Eclipse Product,No real name,index.php?t=usrinfo&id=93374&,93374
200030,message #638333,Source for EMF Common (2.6.0.v20100914-1218),Michal Tkacz,index.php?t=usrinfo&id=6555&,6555
200031,message #638338,Long Term Contract open,Tony ,index.php?t=usrinfo&id=97613&,97613
200032,message #638344,[EMF: Answered] How can I create references instead of copies of existing model objects?,Glenview Jeff,index.php?t=usrinfo&id=92904&,92904
200033,message #638346,Getting access to bundle localization,Thomas Schindl,index.php?t=usrinfo&id=10577&,10577
200034,message #638350,Newbie Question,Brian ,index.php?t=usrinfo&id=99749&,99749
200035,message #638353,Classic SDK Package does not have MCP,Richard Gobeli,index.php?t=usrinfo&id=25273&,25273
200036,message #638360,Best practices for p2 with non-RCP applications,S. Forbes,index.php?t=usrinfo&id=41397&,41397
200037,message #638361,Can't reopen a persisted closed part!,AppleJus Mising name,index.php?t=usrinfo&id=90678&,90678
200038,message #638362,[acceleo]Accessing UML elements in SysML Model,Bill Kinahan,index.php?t=usrinfo&id=56319&,56319
200039,message #638365,Password storage [OS X],Miles Parker,index.php?t=usrinfo&id=31108&,31108
200040,message #638366,Dynamically displaying controls depending on selection from combo box / Master Details model,No real name,index.php?t=usrinfo&id=95343&,95343
200041,message #638368,Invoking Main Class in Project from External Call,Edward Childs,index.php?t=usrinfo&id=99955&,99955
200042,message #638374,XWT Validation rules and constructors,St Clair Clarke,index.php?t=usrinfo&id=70797&,70797
200043,message #638378,Problem in installing the Eclipse Memory Analyzer,vaibhav ,index.php?t=usrinfo&id=94592&,94592
200044,message #638379,Doubt in getText() of ItemProviders,vaibhav ,index.php?t=usrinfo&id=94592&,94592
200045,message #638381,Root Class of Ecore model package instance,vaibhav ,index.php?t=usrinfo&id=94592&,94592
200046,message #638382,Need help with axis2ns1:selectionFailure,krisantus ,index.php?t=usrinfo&id=99868&,99868
200047,message #638383,OCL Constraint: Check if first node after start is of type initial validation,Mostafa ElShafei,index.php?t=usrinfo&id=98694&,98694
200048,message #638385,Location of the figures,Mika Tapanainen,index.php?t=usrinfo&id=89762&,89762
200049,message #638389,Unresolved inclusion: <iostream>,No real name,index.php?t=usrinfo&id=99971&,99971
200050,message #638407,Possible: checkout a svn-project by javacode?,No real name,index.php?t=usrinfo&id=99979&,99979
200051,message #638409,Web Services,Gabi g,index.php?t=usrinfo&id=99978&,99978
200052,message #638413,RAP real applications?,Hao Zhang,index.php?t=usrinfo&id=11011&,11011
200053,message #638415,MySQL: update on self-referencing foreign key  tables leads to Duplicate Key Exception,Hans Harz,index.php?t=usrinfo&id=66340&,66340
200054,message #638417,Xtext Editor integration,Philipp M. Fischer,index.php?t=usrinfo&id=99987&,99987
200055,message #638418,Eclipse EE: starts applets from JSP,No real name,index.php?t=usrinfo&id=99986&,99986
200056,message #638420,Modify element appearance at runtime,123star ,index.php?t=usrinfo&id=86914&,86914
200058,message #638423,Split column,JP Redro,index.php?t=usrinfo&id=52303&,52303
200059,message #638425,Extend Popup menu of Text,T. Wilhelm,index.php?t=usrinfo&id=58789&,58789
200060,message #638426,Empty StackPresentationSite,No real name,index.php?t=usrinfo&id=98980&,98980
200061,message #638427,How to get the domain model?,Darie Moldovan,index.php?t=usrinfo&id=99988&,99988
200062,message #638429,How to obtain the IEObjectDescription from an EObject?,F. Alexander Njemz,index.php?t=usrinfo&id=85327&,85327
200063,message #638430,How can I disable SFTP?,Eclipse User,/donate,0
200064,message #638431,How can I disable SFTP when doing remote debugging?,Eclipse User,/donate,0
200065,message #638433,Maven rpm - Java and Shell script,Deepak ,index.php?t=usrinfo&id=99992&,99992
200066,message #638435,Hudson CI,AA ,index.php?t=usrinfo&id=99993&,99993
200067,message #638436,debug message eSetBasedAllContainersStateProvider,Lorenzo Bettini,index.php?t=usrinfo&id=31021&,31021
200068,message #638448,Connection feedback points in opposite direction,Asiri Rathnayake,index.php?t=usrinfo&id=94208&,94208
200069,message #638451,Referencing image files,Peter Severin,index.php?t=usrinfo&id=64450&,64450
200070,message #638454,Xtext Reader for unnamed Grammar Element,Helge Mising name,index.php?t=usrinfo&id=98562&,98562
200071,message #638457,[CDO]Revision view,Nirmal Sasidharan,index.php?t=usrinfo&id=63267&,63267
200072,message #638474,Setting element 'ID's in KDM and traversing references,Amir Yazdanshenas,index.php?t=usrinfo&id=54702&,54702
200073,message #638475,Testing Object Teams enabled Eclipse,Jan Marc Hoffmann,index.php?t=usrinfo&id=55526&,55526
200074,message #638476,Reading and writing UML file with MWE Workflow,Tom Brandenburg,index.php?t=usrinfo&id=96615&,96615
200075,message #638479,Reusing Node Mappings,Eclipse User,/donate,0
200076,message #638483,Problem BIRT and WindowBuilder Pro,agustin ,index.php?t=usrinfo&id=68487&,68487
200077,message #638485,Access EMF Model created by Editor,Daniel Engelhardt,index.php?t=usrinfo&id=100007&,100007
200078,message #638486,SWTBot does not work properly in Linux Ubuntu 8.10,Victor ,index.php?t=usrinfo&id=86373&,86373
200079,message #638489,Interview for JAXenter,Kaloyan Raev,index.php?t=usrinfo&id=26550&,26550
200080,message #638491,How/when to show popup menu on connection creation?,h1055071,index.php?t=usrinfo&id=8026&,8026
200081,message #638492,Difference in Schema Location and Xpand,Tom Brandenburg,index.php?t=usrinfo&id=96615&,96615
200082,message #638497,installation eclipse for c++,Franz-Josef Lindemann,index.php?t=usrinfo&id=100012&,100012
200083,message #638501,Debugging engine for debug Tcl with DLTK,Marcus Granath,index.php?t=usrinfo&id=100015&,100015
200084,message #638502,Custom config.ini is ignored,Adam Lucarz,index.php?t=usrinfo&id=45567&,45567
200085,message #638504,How to avoid childAction in TreeView?,Guntpat ,index.php?t=usrinfo&id=100016&,100016
200086,message #638506,Bug on using pagination on Oracle?,Marcel Pokrandt,index.php?t=usrinfo&id=100014&,100014
200087,message #638507,Prevent adding new Node,Peacemoon ,index.php?t=usrinfo&id=99722&,99722
200088,message #638508,Printing report from web viewer,Sapphie Missing name,index.php?t=usrinfo&id=96006&,96006
200089,message #638510,Ruler Action via menus extension point,Nadav,index.php?t=usrinfo&id=53191&,53191
200090,message #638514,Problem with creating instances,No real name,index.php?t=usrinfo&id=100018&,100018
200091,message #638515,BIRT Viewer Problem,Edi ,index.php?t=usrinfo&id=100019&,100019
200092,message #638528,Manipulating GmfMap from Ecore2GMF,Dan ,index.php?t=usrinfo&id=99713&,99713
200093,message #638534,Create a node programmatically when open new document,Peacemoon ,index.php?t=usrinfo&id=99722&,99722
200094,message #638537,"How to implement specific ""Dublicate Check"" in XText",Florian Gessner,index.php?t=usrinfo&id=100027&,100027
200095,message #638547,Using My own Java Code in ETL,Andy Ed,index.php?t=usrinfo&id=73816&,73816
200096,message #638548,[Xtext] Generated Antlr parser artifacts,Rafael Angarita,index.php?t=usrinfo&id=99517&,99517
200097,message #638553,"auto-solib-add on Undefined command: ""auto-solib-add"".  Try ""help"".",Thom Hehl,index.php?t=usrinfo&id=90880&,90880
200098,message #638555,XMI Serialization - Pure EObject instead of my Business Object,Nelson Ramos,index.php?t=usrinfo&id=71738&,71738
200099,message #638558,Installing m2eclipse for Eclipse Java EE,Shyameni Wijekoon,index.php?t=usrinfo&id=100028&,100028
200100,message #638566,Where do I define new grammar?,Chris Ainsley,index.php?t=usrinfo&id=79004&,79004
200101,message #638567,control values by antlr,Maria,index.php?t=usrinfo&id=97072&,97072
200102,message #638572,How to tell eclipse a library has changed,Wm.A.Stafford,index.php?t=usrinfo&id=54880&,54880
200103,message #638583,[CDO] java.lang.IllegalArgumentException: id instanceof CDOIDTemp,dloose ,index.php?t=usrinfo&id=93503&,93503
200104,message #638585,How do I capture all the text between two tokens?,Chris Ainsley,index.php?t=usrinfo&id=79004&,79004
200105,message #638589,Newcomer with Eclipse + pyDev,mariopapas ,index.php?t=usrinfo&id=100040&,100040
200106,message #638590,debugger not stopping at breakpoints,Nathan Hüsken,index.php?t=usrinfo&id=100043&,100043
200107,message #638592,xtext parser node,sungam ,index.php?t=usrinfo&id=79385&,79385
200108,message #638596,Using Xtext programmatically,Rafael Angarita,index.php?t=usrinfo&id=99517&,99517
200109,message #638597,"Fresh Start, Complete Uninstall?",bluepost22 ,index.php?t=usrinfo&id=99650&,99650
200110,message #638603,"Webmaster please create a ""Python IDE"" topic branch",mariopapas ,index.php?t=usrinfo&id=100040&,100040
200111,message #638606,Code in CVS and Continuous Integration Builds,Konstantin Komissarchik,index.php?t=usrinfo&id=17468&,17468
200112,message #638612,ExtensionPoint for CommitDialog?,staudta,index.php?t=usrinfo&id=92973&,92973
200113,message #638615,EMF Helios Dev Environment,Marian Seitner,index.php?t=usrinfo&id=91738&,91738
200114,message #638621,Errors while using product update site,Alex Kravets,index.php?t=usrinfo&id=71572&,71572
200115,message #638631,Setup Python & pyDev IDE environment in Eclipse,mariopapas ,index.php?t=usrinfo&id=100040&,100040
200116,message #638632,Building a Product with additional files,Philipp M. Fischer,index.php?t=usrinfo&id=99987&,99987
200117,message #638635,[acceleo]Accessing UML elements in SysML Model,Bill Kinahan,index.php?t=usrinfo&id=56319&,56319
200118,message #638636,eclipse CDT crashes when using gnuplot pipe,Johannes Kern,index.php?t=usrinfo&id=100055&,100055
200119,message #638637,problem installing C/C++ Call Graph Visualization,Mohsen Bayat Sarmadi,index.php?t=usrinfo&id=69053&,69053
200120,message #638643,Choosing Install Package?,justclint,index.php?t=usrinfo&id=100051&,100051
200121,message #638644,TableEditor display performance,Jesus   Luna Quiroga,index.php?t=usrinfo&id=27711&,27711
200122,message #638648,Project Template Engine -- trying to get help pages example working,Rick ,index.php?t=usrinfo&id=100053&,100053
200123,message #638652,compile and execute web application with external library,Jim ,index.php?t=usrinfo&id=97694&,97694
200124,message #638655,label length within form toolkit,Luca Ferrari,index.php?t=usrinfo&id=72578&,72578
200125,message #638659,noClassDefFound Error,No real name,index.php?t=usrinfo&id=100069&,100069
200126,message #638660,Access View's size and location,No real name,index.php?t=usrinfo&id=100071&,100071
200127,message #638661,Acsess Status line,ash,index.php?t=usrinfo&id=90864&,90864
200128,message #638662,HTML5 validator,Marko Karjalainen,index.php?t=usrinfo&id=65647&,65647
200129,message #638663,I think *IMenuService* has a bug in 3.6,Jeeeyul Lee,index.php?t=usrinfo&id=65687&,65687
